algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
lagrangian_ppo,0,48,800.0,300,10,5.0,0.0,0.0,0.0,0,0.9,10.0,0.05,9,8,5.000081743493307,0.0,5.000081743493307,4000.0653947946453,5.000081743493307,0.002200000380980782,4.99,4.91,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,49,800.0,300,10,4.2,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,7,6,4.195755188236719,0.0,4.195755188236719,3356.604150589375,4.195755188236719,0.002200000380980782,4.99,4.13,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,50,800.0,300,10,4.2,0.0,0.0,0.0,0,0.8,10.0,0.05,7,7,4.137869020532948,0.0,4.137869020532948,3310.2952164263584,4.137869020532948,0.0024000000848900527,4.99,4.12,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,51,800.0,300,10,3.4,0.0,0.0,0.0,0,0.8,10.0,0.05,5,7,3.2595840683858914,0.0,3.2595840683858914,2607.6672547087132,3.2595840683858914,0.002200000380980782,4.99,3.32,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,52,800.0,300,10,5.0,0.0,0.0,0.0,0,0.2,10.0,0.05,9,1,4.9797772933439965,0.0,4.9797772933439965,3983.8218346751974,4.9797772933439965,0.0021000014385208488,4.99,4.98,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,53,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.4,10.0,0.05,6,3,3.792823746753817,0.0,3.792823746753817,3034.2589974030534,3.792823746753817,0.00399999953515362,4.99,3.7600000000000002,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,54,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.5,10.0,0.05,6,4,3.6855819268125227,0.0,3.6855819268125227,2948.465541450018,3.6855819268125227,0.002200000380980782,4.99,3.7500000000000004,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,55,800.0,300,10,5.0,0.0,0.0,0.0,0,0.5,10.0,0.05,9,4,4.9697561030091,0.0,4.9697561030091,3975.8048824072803,4.9697561030091,0.002200000380980782,4.99,4.95,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,56,800.0,300,10,3.0,0.0,0.0,0.0,0,0.1,10.0,0.05,4,0,3.011493184741112,0.0,3.011493184741112,2409.1945477928894,3.0114931847411115,0.002200000380980782,4.99,2.99,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,57,800.0,300,10,3.0,0.0,0.0,0.0,0,0.6,10.0,0.05,4,5,2.9748021361981434,0.0,2.9748021361981434,2379.8417089585146,2.9748021361981434,0.0024000000848900527,4.99,2.94,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
