algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,run_tag,experiment_id
raucb_plus,2,48,800.0,300,50,1.0,0.8,36.46536670009769,0.0,1,1.0,4.891628548205096,5,3,0.9,703.7406129565125,0.8796757661956406,36.01389127020041,0.9,0.7415000000037253,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,49,800.0,300,50,1.0204868934186704,0.7959026213162659,37.2999863334735,0.0,1,0.64,4.1814143568975375,3,3,0.9564868934186703,734.7548037487862,0.9184435046859828,36.46536670009769,0.9564868934186703,0.8746999956201762,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,50,800.0,300,50,1.0503204855331778,0.7899359028933645,38.25004290587658,0.0,1,0.82,3.0607366937322804,4,3,0.9683204855331778,739.2192912598806,0.9240241140748507,37.2999863334735,0.9683204855331778,1.4956999802961946,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,51,800.0,300,50,1.1323847805852774,0.7735230438829446,39.33605285774929,0.29950374582928496,1,0.1,2.4787820445717452,0,3,1.1223847805852774,856.367897212882,1.0704598715161024,38.25004290587658,1.1223847805852774,1.2431000068318099,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,52,800.0,300,50,1.0,0.8,40.76101568559974,0.19214216806365658,1,0.28,2.779055134992206,1,3,0.972,721.5475868833469,0.9019344836041836,39.33605285774929,0.972,0.9431999933440238,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,53,800.0,300,50,1.0,0.8,41.68659875847452,0.0,1,0.45999999999999996,4.0732667634028,2,3,0.954,725.4722938482255,0.9068403673102818,40.76101568559974,0.954,0.8151000074576586,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,54,800.0,300,50,1.0,0.8,41.88384682650599,0.0,1,1.0,4.811166933330809,5,2,0.9,711.7773989320879,0.8897217486651098,41.68659875847452,0.9,0.890600000275299,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,55,800.0,300,50,1.2301495132844955,0.7539700973431008,42.36889285860054,0.0,1,0.82,5.999020241687792,4,2,1.1481495132844954,898.2040169155437,1.1227550211444295,41.88384682650599,1.1481495132844954,0.760800001444295,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,56,800.0,300,50,1.065684641803029,0.7868630716393942,43.2412627914669,0.11793457185686576,1,0.1,6.72152683144129,0,2,1.055684641803029,807.5863652237437,1.0094829565296797,42.36889285860054,1.055684641803029,0.8673999982420355,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,57,800.0,300,50,1.1124476757884187,0.7775104648423163,43.78458849583971,0.017160436249969102,1,0.28,7.2790382048406155,1,2,1.0844476757884187,844.0640510665917,1.0550800638332396,43.2412627914669,1.0844476757884187,1.333899999735877,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,58,800.0,300,50,1.2127972196949781,0.7574405560610045,44.001762702242466,0.0,1,0.64,6.690719251746927,3,2,1.148797219694978,909.528892496727,1.1369111156209089,43.78458849583971,1.148797219694978,0.8844999829307199,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,59,800.0,300,50,1.0,0.8,44.54077486952964,0.006333609873979351,1,0.45999999999999996,7.644455983240029,2,2,0.954,739.4825145214082,0.9243531431517603,44.001762702242466,0.954,0.9616999886929989,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,60,800.0,300,50,1.0,0.8,44.06893863328656,0.0,1,1.0,7.750988684817555,5,1,0.9,741.0159515737895,0.9262699394672369,44.54077486952964,0.9,0.9627999970689416,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,61,800.0,300,50,1.0842376055256588,0.7831524788948683,43.91242764831297,0.0,1,0.64,8.276130282692673,3,1,1.0202376055256588,823.0873574127633,1.0288591967659542,44.06893863328656,1.0202376055256588,1.6082999936770648,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
