algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,semantic_weight,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
lagrangian_ppo,0,1859,800.0,10000,50,4.706122448979592,0.0,0.0,0.0,1,0.5775510204081633,10.0,0.05,0.0,-1,-1,4.65736108693087,0.0,4.65736108693087,3725.8888695446963,4.65736108693087,0.6191000029502902,4.99,4.648367346938776,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1860,800.0,10000,50,4.118367346938776,0.0,0.0,0.0,0,0.17346938775510207,10.0,0.05,0.0,-1,-1,4.061218556066059,0.0,4.061218556066059,3248.974844852847,4.061218556066059,0.6432999980461318,4.99,4.101020408163265,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1861,800.0,10000,50,1.6204081632653062,0.0,0.0,0.0,0,0.3938775510204082,10.0,0.05,0.0,-1,-1,1.5481430393392301,0.0,1.5481430393392301,1238.5144314713841,1.5481430393392301,1.0813999979291111,4.99,1.5810204081632655,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1862,800.0,10000,50,3.9714285714285715,0.0,0.0,0.0,0,0.3204081632653062,10.0,0.05,0.0,-1,-1,3.931452880560187,0.0,3.931452880560187,3145.16230444815,3.931452880560187,0.6633000011788681,4.99,3.939387755102041,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1863,800.0,10000,50,4.338775510204082,0.0,0.0,0.0,0,0.17346938775510207,10.0,0.05,0.0,-1,-1,4.299624462430121,0.0,4.299624462430121,3439.699569944097,4.299624462430121,0.6557000015163794,4.99,4.321428571428571,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1864,800.0,10000,50,4.706122448979592,0.0,0.0,0.0,0,0.3571428571428572,10.0,0.05,0.0,-1,-1,4.702734479467804,0.0,4.702734479467804,3762.187583574243,4.702734479467804,0.6207000005815644,4.99,4.670408163265306,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1865,800.0,10000,50,2.502040816326531,0.0,0.0,0.0,1,0.8346938775510204,10.0,0.05,0.0,-1,-1,2.360360472658595,0.0,2.360360472658595,1888.288378126876,2.360360472658595,0.6402999970305245,4.99,2.418571428571429,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1866,800.0,10000,50,2.428571428571429,0.0,0.0,0.0,0,0.43061224489795924,10.0,0.05,0.0,-1,-1,2.403676238039154,0.0,2.403676238039154,1922.9409904313234,2.403676238039154,0.6121999977040105,4.99,2.385510204081633,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1867,800.0,10000,50,4.926530612244898,0.0,0.0,0.0,0,0.44897959183673475,10.0,0.05,0.0,-1,-1,4.95815939395529,0.0,4.95815939395529,3966.5275151642318,4.95815939395529,0.7101000010152347,4.99,4.881632653061224,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1868,800.0,10000,50,4.559183673469388,0.0,0.0,0.0,1,0.7061224489795919,10.0,0.05,0.0,-1,-1,4.498639538199626,0.0,4.498639538199626,3598.911630559701,4.498639538199626,0.6461000011768192,4.99,4.488571428571428,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1869,800.0,10000,50,2.355102040816327,0.0,0.0,0.0,1,0.963265306122449,10.0,0.05,0.0,-1,-1,2.2143608397966075,0.0,2.2143608397966075,1771.488671837286,2.2143608397966075,0.6662999985564966,4.99,2.258775510204082,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1870,800.0,10000,50,3.4571428571428573,0.0,0.0,0.0,1,0.7612244897959184,10.0,0.05,0.0,-1,-1,3.3448684840745115,0.0,3.3448684840745115,2675.894787259609,3.3448684840745115,0.7036999995762017,4.99,3.3810204081632653,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1871,800.0,10000,50,3.8244897959183675,0.0,0.0,0.0,1,0.7795918367346939,10.0,0.05,0.0,-1,-1,3.748713836048496,0.0,3.748713836048496,2998.971068838797,3.748713836048496,0.61450000066543,4.99,3.7465306122448983,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1872,800.0,10000,50,3.236734693877551,0.0,0.0,0.0,0,0.2469387755102041,10.0,0.05,0.0,-1,-1,3.1808301119657156,0.0,3.1808301119657156,2544.6640895725727,3.180830111965716,0.7874000002630055,4.99,3.212040816326531,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1873,800.0,10000,50,4.485714285714286,0.0,0.0,0.0,1,0.9816326530612246,10.0,0.05,0.0,-1,-1,4.449281134008323,0.0,4.449281134008323,3559.424907206658,4.449281134008323,0.7406000004266389,4.99,4.387551020408163,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1874,800.0,10000,50,3.5306122448979593,0.0,0.0,0.0,1,0.889795918367347,10.0,0.05,0.0,-1,-1,3.34961346818808,0.0,3.34961346818808,2679.690774550464,3.34961346818808,0.689800002874108,4.99,3.4416326530612245,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1875,800.0,10000,50,4.779591836734694,0.0,0.0,0.0,1,0.963265306122449,10.0,0.05,0.0,-1,-1,4.765213447023636,0.0,4.765213447023636,3812.1707576189087,4.765213447023636,0.6739000018569641,4.99,4.683265306122449,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1876,800.0,10000,50,2.355102040816327,0.0,0.0,0.0,1,0.5224489795918368,10.0,0.05,0.0,-1,-1,2.2016076521810843,0.0,2.2016076521810843,1761.2861217448674,2.2016076521810843,0.6485999983851798,4.99,2.302857142857143,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1877,800.0,10000,50,3.6040816326530614,0.0,0.0,0.0,1,0.9448979591836735,10.0,0.05,0.0,-1,-1,3.50754139307053,0.0,3.50754139307053,2806.0331144564243,3.5075413930705306,2.0468000002438203,4.99,3.509591836734694,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1878,800.0,10000,50,4.412244897959184,0.0,0.0,0.0,0,0.3755102040816327,10.0,0.05,0.0,-1,-1,4.320545267324477,0.0,4.320545267324477,3456.436213859582,4.320545267324477,0.6276000021898653,4.99,4.374693877551021,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1879,800.0,10000,50,1.8408163265306123,0.0,0.0,0.0,1,0.9816326530612246,10.0,0.05,0.0,-1,-1,1.783662223163228,0.0,1.783662223163228,1426.9297785305823,1.783662223163228,0.6213000015122816,4.99,1.74265306122449,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1880,800.0,10000,50,1.8408163265306123,0.0,0.0,0.0,0,0.13673469387755102,10.0,0.05,0.0,-1,-1,1.7884411733140002,0.0,1.7884411733140002,1430.7529386512,1.7884411733140002,0.6758999988960568,4.99,1.8271428571428572,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1881,800.0,10000,50,2.0612244897959187,0.0,0.0,0.0,1,0.5040816326530613,10.0,0.05,0.0,-1,-1,1.9541629341402214,0.0,1.9541629341402214,1563.330347312177,1.9541629341402214,0.6060999985493254,4.99,2.0108163265306125,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1882,800.0,10000,50,3.4571428571428573,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,-1,-1,3.4301416080354064,0.0,3.4301416080354064,2744.113286428325,3.4301416080354064,0.6447000014304649,4.99,3.4471428571428575,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1883,800.0,10000,50,2.575510204081633,0.0,0.0,0.0,0,0.15510204081632656,10.0,0.05,0.0,-1,-1,2.5394495648118105,0.0,2.5394495648118105,2031.5596518494483,2.5394495648118105,1.2391999989631586,4.99,2.56,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1884,800.0,10000,50,1.6938775510204083,0.0,0.0,0.0,1,0.5224489795918368,10.0,0.05,0.0,-1,-1,1.5448811464469538,0.0,1.5448811464469538,1235.904917157563,1.5448811464469536,0.6293999977060594,4.99,1.6416326530612246,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1885,800.0,10000,50,3.236734693877551,0.0,0.0,0.0,0,0.17346938775510207,10.0,0.05,0.0,-1,-1,3.2421135622907933,0.0,3.2421135622907933,2593.6908498326347,3.2421135622907933,0.602600001002429,4.99,3.219387755102041,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1886,800.0,10000,50,2.942857142857143,0.0,0.0,0.0,1,0.6877551020408164,10.0,0.05,0.0,-1,-1,2.754450358085832,0.0,2.754450358085832,2203.5602864686657,2.754450358085832,0.6147999993117992,4.99,2.8740816326530614,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1887,800.0,10000,50,4.26530612244898,0.0,0.0,0.0,0,0.44897959183673475,10.0,0.05,0.0,-1,-1,4.279225028877156,0.0,4.279225028877156,3423.380023101725,4.279225028877156,0.8056000006035902,4.99,4.220408163265306,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1888,800.0,10000,50,1.6204081632653062,0.0,0.0,0.0,0,0.41224489795918373,10.0,0.05,0.0,-1,-1,1.5626804297242203,0.0,1.5626804297242203,1250.1443437793762,1.5626804297242203,0.8335000020451844,4.99,1.5791836734693878,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1889,800.0,10000,50,2.1346938775510207,0.0,0.0,0.0,0,0.17346938775510207,10.0,0.05,0.0,-1,-1,2.1649972777412256,0.0,2.1649972777412256,1731.9978221929805,2.1649972777412256,0.9282000028179027,4.99,2.1173469387755106,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1890,800.0,10000,50,2.355102040816327,0.0,0.0,0.0,1,0.6142857142857143,10.0,0.05,0.0,-1,-1,2.2636455601316885,0.0,2.2636455601316885,1810.9164481053508,2.2636455601316885,0.6149000000732485,4.99,2.2936734693877554,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1891,800.0,10000,50,2.942857142857143,0.0,0.0,0.0,0,0.2469387755102041,10.0,0.05,0.0,-1,-1,2.878507911965629,0.0,2.878507911965629,2302.8063295725033,2.878507911965629,0.6099999991420191,4.99,2.9181632653061227,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1892,800.0,10000,50,3.8244897959183675,0.0,0.0,0.0,0,0.44897959183673475,10.0,0.05,0.0,-1,-1,3.812179243806649,0.0,3.812179243806649,3049.743395045319,3.812179243806649,0.6355000004987232,4.99,3.779591836734694,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1893,800.0,10000,50,2.575510204081633,0.0,0.0,0.0,1,0.8714285714285714,10.0,0.05,0.0,-1,-1,2.45916035906013,0.0,2.45916035906013,1967.3282872481038,2.45916035906013,0.5980999994790182,4.99,2.4883673469387757,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1894,800.0,10000,50,3.7510204081632654,0.0,0.0,0.0,0,0.44897959183673475,10.0,0.05,0.0,-1,-1,3.6287421449295696,0.0,3.6287421449295696,2902.993715943656,3.6287421449295696,0.8859000008669682,4.99,3.706122448979592,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1895,800.0,10000,50,4.485714285714286,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,0.0,-1,-1,4.452993094991884,0.0,4.452993094991884,3562.394475993507,4.452993094991884,0.6109000023570843,4.99,4.45734693877551,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1896,800.0,10000,50,4.044897959183674,0.0,0.0,0.0,1,0.6510204081632653,10.0,0.05,0.0,-1,-1,3.9109424380814173,0.0,3.9109424380814173,3128.753950465134,3.9109424380814177,0.6563999995705672,4.99,3.979795918367347,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1897,800.0,10000,50,3.3836734693877553,0.0,0.0,0.0,1,0.6326530612244898,10.0,0.05,0.0,-1,-1,3.319762802157,0.0,3.319762802157,2655.8102417256,3.319762802157,0.6090999995649327,4.99,3.320408163265306,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1898,800.0,10000,50,3.163265306122449,0.0,0.0,0.0,1,0.7795918367346939,10.0,0.05,0.0,-1,-1,3.1542530975130294,0.0,3.1542530975130294,2523.4024780104237,3.1542530975130294,0.8649000010336749,4.99,3.08530612244898,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1899,800.0,10000,50,2.795918367346939,0.0,0.0,0.0,1,0.8346938775510204,10.0,0.05,0.0,-1,-1,2.760582398363628,0.0,2.760582398363628,2208.4659186909025,2.760582398363628,0.7495999998354819,4.99,2.712448979591837,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1900,800.0,10000,50,3.5306122448979593,0.0,0.0,0.0,1,0.8346938775510204,10.0,0.05,0.0,-1,-1,3.4472354436999955,0.0,3.4472354436999955,2757.7883549599965,3.4472354436999955,4.787300000316463,4.99,3.4471428571428575,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1901,800.0,10000,50,4.338775510204082,0.0,0.0,0.0,1,0.7979591836734694,10.0,0.05,0.0,-1,-1,4.250693655441634,0.0,4.250693655441634,3400.5549243533073,4.250693655441634,1.2027999982819892,4.99,4.258979591836734,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1902,800.0,10000,50,1.9142857142857144,0.0,0.0,0.0,0,0.3755102040816327,10.0,0.05,0.0,-1,-1,1.860895424061195,0.0,1.860895424061195,1488.716339248956,1.860895424061195,0.8574000021326356,4.99,1.876734693877551,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1903,800.0,10000,50,4.926530612244898,0.0,0.0,0.0,0,0.44897959183673475,10.0,0.05,0.0,-1,-1,4.849755383272632,0.0,4.849755383272632,3879.804306618106,4.849755383272632,2.074799998808885,4.99,4.881632653061224,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1904,800.0,10000,50,3.7510204081632654,0.0,0.0,0.0,1,0.6510204081632653,10.0,0.05,0.0,-1,-1,3.7036720614880694,0.0,3.7036720614880694,2962.9376491904554,3.7036720614880694,0.929600002564257,4.99,3.6859183673469387,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1905,800.0,10000,50,4.559183673469388,0.0,0.0,0.0,0,0.2653061224489796,10.0,0.05,0.0,-1,-1,4.5247588064208895,0.0,4.5247588064208895,3619.8070451367116,4.5247588064208895,0.8393999996769708,4.99,4.53265306122449,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1906,800.0,10000,50,2.2081632653061227,0.0,0.0,0.0,1,0.7795918367346939,10.0,0.05,0.0,-1,-1,2.111119124034616,0.0,2.111119124034616,1688.8952992276927,2.111119124034616,0.8271000006061513,4.99,2.1302040816326535,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1907,800.0,10000,50,2.502040816326531,0.0,0.0,0.0,1,0.6326530612244898,10.0,0.05,0.0,-1,-1,2.452277897186782,0.0,2.452277897186782,1961.8223177494253,2.452277897186782,0.9705000011308584,4.99,2.438775510204082,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1908,800.0,10000,50,2.575510204081633,0.0,0.0,0.0,1,0.5775510204081633,10.0,0.05,0.0,-1,-1,2.4168362654671025,0.0,2.4168362654671025,1933.469012373682,2.4168362654671025,0.9051999986695591,4.99,2.5177551020408164,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1909,800.0,10000,50,4.779591836734694,0.0,0.0,0.0,1,0.7244897959183674,10.0,0.05,0.0,-1,-1,4.804966866136118,0.0,4.804966866136118,3843.973492908894,4.804966866136118,0.8597000014560763,4.99,4.707142857142857,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1910,800.0,10000,50,4.926530612244898,0.0,0.0,0.0,1,0.9081632653061225,10.0,0.05,0.0,-1,-1,4.867220977839946,0.0,4.867220977839946,3893.7767822719566,4.867220977839946,0.9062999997695442,4.99,4.835714285714285,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1911,800.0,10000,50,1.4,0.0,0.0,0.0,1,0.6693877551020408,10.0,0.05,0.0,-1,-1,1.2633730584246772,0.0,1.2633730584246772,1010.6984467397417,1.2633730584246772,0.7965000004332978,4.99,1.333061224489796,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1912,800.0,10000,50,2.0612244897959187,0.0,0.0,0.0,1,0.6326530612244898,10.0,0.05,0.0,-1,-1,2.003711509236623,0.0,2.003711509236623,1602.9692073892984,2.003711509236623,0.8795000030659139,4.99,1.9979591836734696,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1913,800.0,10000,50,1.473469387755102,0.0,0.0,0.0,1,0.8714285714285714,10.0,0.05,0.0,-1,-1,1.3298722731702792,0.0,1.3298722731702792,1063.8978185362234,1.3298722731702792,0.8463999984087422,4.99,1.3863265306122448,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1914,800.0,10000,50,2.575510204081633,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,-1,-1,2.5367100523618125,0.0,2.5367100523618125,2029.36804188945,2.5367100523618125,0.8078999999270309,4.99,2.5636734693877554,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1915,800.0,10000,50,4.779591836734694,0.0,0.0,0.0,1,0.9081632653061225,10.0,0.05,0.0,-1,-1,4.644020039033364,0.0,4.644020039033364,3715.2160312266915,4.644020039033364,0.8114999982353766,4.99,4.688775510204081,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1916,800.0,10000,50,3.6775510204081634,0.0,0.0,0.0,1,0.7612244897959184,10.0,0.05,0.0,-1,-1,3.6560216131706014,0.0,3.6560216131706014,2924.817290536481,3.656021613170601,1.0747999986051582,4.99,3.6014285714285714,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1917,800.0,10000,50,4.338775510204082,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,0.0,-1,-1,4.214371489908238,0.0,4.214371489908238,3371.497191926591,4.214371489908238,0.872600001457613,4.99,4.310408163265306,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1918,800.0,10000,50,2.2081632653061227,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,-1,-1,2.1786068604581095,0.0,2.1786068604581095,1742.8854883664876,2.1786068604581095,1.0509999992791563,4.99,2.1963265306122453,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1919,800.0,10000,50,1.8408163265306123,0.0,0.0,0.0,0,0.2469387755102041,10.0,0.05,0.0,-1,-1,1.7336693007905868,0.0,1.7336693007905868,1386.9354406324694,1.7336693007905868,0.8961000021372456,4.99,1.816122448979592,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1920,800.0,10000,50,4.706122448979592,0.0,0.0,0.0,1,0.5040816326530613,10.0,0.05,0.0,-1,-1,4.654691804649156,0.0,4.654691804649156,3723.753443719325,4.654691804649156,1.0326999981771223,4.99,4.655714285714286,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1921,800.0,10000,50,3.236734693877551,0.0,0.0,0.0,1,0.5775510204081633,10.0,0.05,0.0,-1,-1,3.163094190932009,0.0,3.163094190932009,2530.4753527456073,3.163094190932009,1.2308000004850328,4.99,3.1789795918367347,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1922,800.0,10000,50,2.722448979591837,0.0,0.0,0.0,1,0.9816326530612246,10.0,0.05,0.0,-1,-1,2.5539497184075035,0.0,2.5539497184075035,2043.1597747260028,2.5539497184075035,0.9358999996038619,4.99,2.6242857142857146,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1923,800.0,10000,50,3.4571428571428573,0.0,0.0,0.0,0,0.2469387755102041,10.0,0.05,0.0,-1,-1,3.5044357003305167,0.0,3.5044357003305167,2803.5485602644135,3.5044357003305167,2.3722999976598658,4.99,3.432448979591837,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1924,800.0,10000,50,1.6938775510204083,0.0,0.0,0.0,0,0.3571428571428572,10.0,0.05,0.0,-1,-1,1.736335411174016,0.0,1.736335411174016,1389.0683289392127,1.736335411174016,0.706200000422541,4.99,1.6581632653061225,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1925,800.0,10000,50,3.236734693877551,0.0,0.0,0.0,0,0.3755102040816327,10.0,0.05,0.0,-1,-1,3.170974548340448,0.0,3.170974548340448,2536.7796386723585,3.170974548340448,0.7461999994120561,4.99,3.199183673469388,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1926,800.0,10000,50,3.4571428571428573,0.0,0.0,0.0,1,1.0,10.0,0.05,0.0,-1,-1,3.383239266746146,0.0,3.383239266746146,2706.591413396917,3.383239266746146,0.6547999983013142,4.99,3.357142857142857,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1927,800.0,10000,50,1.9877551020408164,0.0,0.0,0.0,1,0.5959183673469388,10.0,0.05,0.0,-1,-1,1.9207229313729661,0.0,1.9207229313729661,1536.578345098373,1.9207229313729661,0.6821999995736405,4.99,1.9281632653061225,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1928,800.0,10000,50,4.338775510204082,0.0,0.0,0.0,1,0.7979591836734694,10.0,0.05,0.0,-1,-1,4.271151627233448,0.0,4.271151627233448,3416.9213017867582,4.271151627233448,0.9594000002834946,4.99,4.258979591836734,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1929,800.0,10000,50,4.191836734693878,0.0,0.0,0.0,0,0.2469387755102041,10.0,0.05,0.0,-1,-1,4.243749405348028,0.0,4.243749405348028,3394.9995242784225,4.243749405348028,0.9350000000267755,4.99,4.167142857142857,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1930,800.0,10000,50,1.546938775510204,0.0,0.0,0.0,1,0.8346938775510204,10.0,0.05,0.0,-1,-1,1.450037357065644,0.0,1.450037357065644,1160.029885652515,1.4500373570656437,0.6776999980502296,4.99,1.463469387755102,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1931,800.0,10000,50,2.355102040816327,0.0,0.0,0.0,1,0.6326530612244898,10.0,0.05,0.0,-1,-1,2.3814451088722652,0.0,2.3814451088722652,1905.1560870978121,2.3814451088722652,0.7064000019454397,4.99,2.2918367346938777,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1932,800.0,10000,50,1.9877551020408164,0.0,0.0,0.0,0,0.2285714285714286,10.0,0.05,0.0,-1,-1,1.9504882165121502,0.0,1.9504882165121502,1560.39057320972,1.95048821651215,0.6796000016038306,4.99,1.9648979591836735,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1933,800.0,10000,50,3.6040816326530614,0.0,0.0,0.0,0,0.3755102040816327,10.0,0.05,0.0,-1,-1,3.5618529155277283,0.0,3.5618529155277283,2849.4823324221825,3.5618529155277283,0.889300001290394,4.99,3.566530612244898,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
lagrangian_ppo,0,1934,800.0,10000,50,4.26530612244898,0.0,0.0,0.0,1,0.5591836734693878,10.0,0.05,0.0,-1,-1,4.303853626979551,0.0,4.303853626979551,3443.0829015836407,4.303853626979551,0.8419000005233102,4.99,4.209387755102041,task3_lagrangian_ppo_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
