algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,semantic_weight,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
sw_ucb,0,64,800.0,10000,50,2.355102040816327,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,13,2.3597137875954592,0.0,2.3597137875954592,1887.7710300763674,2.3597137875954592,0.534699996933341,4.99,2.3432653061224493,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,65,800.0,10000,50,2.428571428571429,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,14,2.403806066603855,0.0,2.403806066603855,1923.0448532830842,2.403806066603855,0.574500001675915,4.99,2.4167346938775514,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,66,800.0,10000,50,2.502040816326531,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,15,2.5693777255727595,0.0,2.5693777255727595,2055.5021804582075,2.5693777255727595,0.5411000020103529,4.99,2.4902040816326534,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,67,800.0,10000,50,2.575510204081633,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,16,2.6296915187418475,0.0,2.6296915187418475,2103.753214993478,2.6296915187418475,0.5453999983728863,4.99,2.5636734693877554,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,68,800.0,10000,50,2.648979591836735,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,17,2.668810488284103,0.0,2.668810488284103,2135.0483906272825,2.668810488284103,0.5452000004879665,4.99,2.6371428571428575,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,69,800.0,10000,50,2.722448979591837,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,18,2.6004367508656268,0.0,2.6004367508656268,2080.3494006925016,2.6004367508656268,0.5469999996421393,4.99,2.7106122448979595,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,70,800.0,10000,50,2.795918367346939,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,19,2.7866830813660557,0.0,2.7866830813660557,2229.3464650928445,2.7866830813660557,0.5476000005728565,4.99,2.7840816326530615,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,71,800.0,10000,50,2.869387755102041,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,20,2.8917353299469903,0.0,2.8917353299469903,2313.3882639575922,2.8917353299469903,0.5528000001504552,4.99,2.8575510204081636,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,72,800.0,10000,50,2.942857142857143,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,21,2.981218486955374,0.0,2.981218486955374,2384.974789564299,2.981218486955374,0.6150999979581684,4.99,2.9310204081632656,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,73,800.0,10000,50,3.016326530612245,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,22,2.9735944436829875,0.0,2.9735944436829875,2378.87555494639,2.9735944436829875,0.5739000007451978,4.99,3.0044897959183676,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,74,800.0,10000,50,3.089795918367347,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,23,3.1690597518398858,0.0,3.1690597518398858,2535.2478014719086,3.1690597518398858,0.5713999998988584,4.99,3.0779591836734697,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,75,800.0,10000,50,3.163265306122449,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,24,3.085407022927907,0.0,3.085407022927907,2468.325618342326,3.085407022927907,0.5601000011665747,4.99,3.1514285714285717,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,76,800.0,10000,50,3.236734693877551,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,25,3.191821558092913,0.0,3.191821558092913,2553.45724647433,3.191821558092913,0.5581000004895031,4.99,3.2248979591836737,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,77,800.0,10000,50,3.3102040816326532,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,26,3.3451198463444767,0.0,3.3451198463444767,2676.0958770755815,3.3451198463444767,0.5655999993905425,4.99,3.2983673469387758,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,78,800.0,10000,50,3.3836734693877553,0.0,0.0,0.0,0,0.11836734693877551,10.0,0.05,0.0,1,27,3.3742894653851434,0.0,3.3742894653851434,2699.431572308115,3.3742894653851434,0.558600000658771,4.99,3.371836734693878,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
